Source , Target , Score
MT291826.1 , MT259228.1 , 167727.0
MT419818.1 , MT252712.1 , 167465.0
MT252739.1 , MT358690.1 , 167981.0
MT412264.1 , MT412262.1 , 167572.0
MT451178.1 , MT412262.1 , 167478.0
MT482130.1 , MT412262.1 , 167652.0
MT263074.1 , MT252712.1 , 167674.0
MT499204.1 , MT534330.1 , 168294.0
MT291826.1 , MT412262.1 , 167543.0
MT419818.1 , MT252784.1 , 167371.0
MT252739.1 , MT451366.1 , 166892.0
MT412264.1 , MT358690.1 , 167583.0
MT451178.1 , MT358690.1 , 167773.0
MT482130.1 , MT358690.1 , 167876.0
MT499204.1 , MT412276.1 , 168024.0
MT263074.1 , MT252784.1 , 168062.0
MT291826.1 , MT358690.1 , 167670.0
MT419818.1 , MT534330.1 , 167397.0
MT252739.1 , MT252712.1 , 167644.0
MT412264.1 , MT451366.1 , 166559.0
MT451178.1 , MT451366.1 , 166813.0
MT482130.1 , MT451366.1 , 166805.0
MT499204.1 , MT375445.1 , 168174.0
MT263074.1 , MT534330.1 , 168088.0
MT291826.1 , MT451366.1 , 166596.0
MT419818.1 , MT412276.1 , 167467.0
MT252739.1 , MT252784.1 , 167942.0
MT412264.1 , MT252712.1 , 167534.0
MT451178.1 , MT252712.1 , 167628.0
MT499204.1 , MT558664.1 , 168168.0
MT482130.1 , MT252712.1 , 167670.0
MT263074.1 , MT412276.1 , 167968.0
MT291826.1 , MT252712.1 , 167644.0
MT419818.1 , MT375445.1 , 167467.0
MT252739.1 , MT534330.1 , 168014.0
MT412264.1 , MT252784.1 , 167618.0
MT482130.1 , MT252784.1 , 168031.0
MT451178.1 , MT252784.1 , 167808.0
MT419818.1 , MT558664.1 , 167462.0
MT291826.1 , MT252784.1 , 167717.0
MT499204.1 , MT263419.1 , 167997.0
MT263074.1 , MT375445.1 , 167994.0
MT252739.1 , MT412276.1 , 167956.0
MT482130.1 , MT534330.1 , 168057.0
MT412264.1 , MT534330.1 , 167644.0
MT451178.1 , MT534330.1 , 167834.0
MT419818.1 , MT263419.1 , 167398.0
MT291826.1 , MT534330.1 , 167795.0
MT499204.1 , MT451655.1 , 167873.0
MT263074.1 , MT558664.1 , 168004.0
MT252739.1 , MT375445.1 , 167981.0
MT482130.1 , MT412276.1 , 167936.0
MT412264.1 , MT412276.1 , 167662.0
MT451178.1 , MT412276.1 , 167841.0
MT419818.1 , MT451655.1 , 167433.0
MT291826.1 , MT412276.1 , 167650.0
MT499204.1 , MT438737.1 , 168185.0
MT263074.1 , MT263419.1 , 167847.0
MT252739.1 , MT558664.1 , 167982.0
MT412264.1 , MT375445.1 , 167700.0
MT482130.1 , MT375445.1 , 168098.0
MT451178.1 , MT375445.1 , 167879.0
MT419818.1 , MT438737.1 , 167413.0
MT291826.1 , MT375445.1 , 167788.0
MT499204.1 , MT326074.1 , 168035.0
MT263074.1 , MT451655.1 , 167870.0
MT252739.1 , MT263419.1 , 167959.0
MT482130.1 , MT558664.1 , 168113.0
MT412264.1 , MT558664.1 , 167695.0
MT419818.1 , MT326074.1 , 167457.0
MT451178.1 , MT558664.1 , 167874.0
MT291826.1 , MT558664.1 , 167763.0
MT499204.1 , MT270814.1 , 167627.0
MT263074.1 , MT438737.1 , 168104.0
MT252739.1 , MT451655.1 , 167840.0
MT482130.1 , MT263419.1 , 167979.0
MT412264.1 , MT263419.1 , 167645.0
MT451178.1 , MT263419.1 , 167787.0
MT419818.1 , MT270814.1 , 167200.0
MT499204.1 , MT429186.1 , 167713.0
MT291826.1 , MT263419.1 , 167815.0
MT263074.1 , MT326074.1 , 167979.0
MT252739.1 , MT438737.1 , 168030.0
MT482130.1 , MT451655.1 , 167866.0
MT412264.1 , MT451655.1 , 167616.0
MT451178.1 , MT451655.1 , 167870.0
MT419818.1 , MT429186.1 , 167378.0
MT499204.1 , LC553260.1 , 168227.0
MT291826.1 , MT451655.1 , 167573.0
MT263074.1 , MT270814.1 , 167659.0
MT252739.1 , MT326074.1 , 167967.0
MT482130.1 , MT438737.1 , 167961.0
MT451178.1 , MT438737.1 , 167850.0
MT412264.1 , MT438737.1 , 167660.0
MT419818.1 , LC553260.1 , 167419.0
MT291826.1 , MT438737.1 , 167727.0
MT499204.1 , MT470173.1 , 168349.0
MT263074.1 , MT429186.1 , 167685.0
MT252739.1 , MT270814.1 , 167594.0
MT451178.1 , MT326074.1 , 167869.0
MT482130.1 , MT326074.1 , 167964.0
MT412264.1 , MT326074.1 , 167690.0
MT419818.1 , MT470173.1 , 167452.0
MT291826.1 , MT326074.1 , 167678.0
MT499204.1 , MT451238.1 , 167818.0
MT263074.1 , LC553260.1 , 168099.0
MT252739.1 , MT429186.1 , 167655.0
MT482130.1 , MT270814.1 , 167620.0
MT451178.1 , MT270814.1 , 167628.0
MT412264.1 , MT270814.1 , 167374.0
MT419818.1 , MT451238.1 , 167401.0
MT291826.1 , MT270814.1 , 167331.0
MT499204.1 , MT415912.1 , 168254.0
MT263074.1 , MT470173.1 , 168143.0
MT252739.1 , LC553260.1 , 167984.0
MT412264.1 , MT429186.1 , 167527.0
MT451178.1 , MT429186.1 , 167703.0
MT482130.1 , MT429186.1 , 167681.0
MT419818.1 , MT415912.1 , 167465.0
MT291826.1 , MT429186.1 , 167484.0
MT499204.1 , MT520296.1 , 168174.0
MT263074.1 , MT451238.1 , 167790.0
MT252739.1 , MT470173.1 , 168017.0
MT412264.1 , LC553260.1 , 167666.0
MT451178.1 , LC553260.1 , 167856.0
MT482130.1 , LC553260.1 , 168079.0
MT419818.1 , MT520296.1 , 167427.0
MT291826.1 , LC553260.1 , 167765.0
MT499204.1 , MT358741.1 , 168220.0
MT263074.1 , MT415912.1 , 168098.0
MT252739.1 , MT451238.1 , 167760.0
MT412264.1 , MT470173.1 , 167699.0
MT451178.1 , MT470173.1 , 167889.0
MT482130.1 , MT470173.1 , 168126.0
MT419818.1 , MT358741.1 , 167445.0
MT291826.1 , MT470173.1 , 167798.0
MT499204.1 , MN996528.1 , 168289.0
MT263074.1 , MT520296.1 , 168107.0
MT412264.1 , MT451238.1 , 167547.0
MT252739.1 , MT415912.1 , 167957.0
MT451178.1 , MT451238.1 , 167790.0
MT482130.1 , MT451238.1 , 167786.0
MT419818.1 , MN996528.1 , 167440.0
MT291826.1 , MT451238.1 , 167493.0
MT499204.1 , MT326100.1 , 168133.0
MT263074.1 , MT358741.1 , 168088.0
MT412264.1 , MT415912.1 , 167676.0
MT252739.1 , MT520296.1 , 167981.0
MT451178.1 , MT415912.1 , 167877.0
MT482130.1 , MT415912.1 , 168080.0
MT419818.1 , MT326100.1 , 167398.0
MT291826.1 , MT415912.1 , 167738.0
MT499204.1 , MT451119.1 , 167723.0
MT263074.1 , MN996528.1 , 168131.0
MT412264.1 , MT520296.1 , 167674.0
MT252739.1 , MT358741.1 , 167985.0
MT451178.1 , MT520296.1 , 167853.0
MT482130.1 , MT520296.1 , 167956.0
MT419818.1 , MT451119.1 , 167296.0
MT291826.1 , MT520296.1 , 167670.0
MT499204.1 , MT293186.1 , 168092.0
MT263074.1 , MT326100.1 , 167990.0
MT412264.1 , MT358741.1 , 167678.0
MT252739.1 , MN996528.1 , 168057.0
MT451178.1 , MT358741.1 , 167857.0
MT482130.1 , MT358741.1 , 168028.0
MT419818.1 , MT293186.1 , 167348.0
MT291826.1 , MT358741.1 , 167742.0
MT499204.1 , MT326121.1 , 166733.0
MT263074.1 , MT451119.1 , 167720.0
MT412264.1 , MN996528.1 , 167687.0
MT451178.1 , MN996528.1 , 167877.0
MT252739.1 , MT326100.1 , 168081.0
MT482130.1 , MN996528.1 , 168056.0
MT419818.1 , MT326121.1 , 166495.0
MT291826.1 , MN996528.1 , 167822.0
MT499204.1 , MT325629.1 , 168264.0
MT263074.1 , MT293186.1 , 167961.0
MT412264.1 , MT326100.1 , 167645.0
MT451178.1 , MT326100.1 , 167835.0
MT252739.1 , MT451119.1 , 167742.0
MT482130.1 , MT326100.1 , 168042.0
MT419818.1 , MT325629.1 , 167451.0
MT291826.1 , MT326100.1 , 167824.0
MT499204.1 , MT534305.1 , 168131.0
MT263074.1 , MT326121.1 , 166601.0
MT412264.1 , MT451119.1 , 167470.0
MT252739.1 , MT293186.1 , 168031.0
MT451178.1 , MT451119.1 , 167724.0
MT482130.1 , MT451119.1 , 167716.0
MT419818.1 , MT534305.1 , 167403.0
MT291826.1 , MT451119.1 , 167479.0
MT499204.1 , MT459883.1 , 167873.0
MT263074.1 , MT325629.1 , 168131.0
MT252739.1 , MT326121.1 , 166692.0
MT412264.1 , MT293186.1 , 167595.0
MT451178.1 , MT293186.1 , 167785.0
MT482130.1 , MT293186.1 , 167980.0
MT419818.1 , MT459883.1 , 167365.0
MT291826.1 , MT293186.1 , 167774.0
MT499204.1 , MT510728.1 , 168303.0
MT263074.1 , MT534305.1 , 168084.0
MT252739.1 , MT325629.1 , 168005.0
MT412264.1 , MT326121.1 , 166576.0
MT451178.1 , MT326121.1 , 166547.0
MT482130.1 , MT326121.1 , 166741.0
MT419818.1 , MT510728.1 , 167406.0
MT291826.1 , MT326121.1 , 166767.0
MT499204.1 , MT451044.1 , 167708.0
MT263074.1 , MT459883.1 , 167870.0
MT252739.1 , MT534305.1 , 168020.0
MT412264.1 , MT325629.1 , 167698.0
MT451178.1 , MT325629.1 , 167877.0
MT482130.1 , MT325629.1 , 168020.0
MT419818.1 , MT451044.1 , 167277.0
MT291826.1 , MT325629.1 , 167734.0
MT499204.1 , MT325580.1 , 168270.0
MT263074.1 , MT510728.1 , 168097.0
MT252739.1 , MT459883.1 , 167863.0
MT412264.1 , MT534305.1 , 167650.0
MT451178.1 , MT534305.1 , 167840.0
MT482130.1 , MT534305.1 , 167951.0
MT419818.1 , MT325580.1 , 167457.0
MT291826.1 , MT534305.1 , 167717.0
MT499204.1 , MT477845.1 , 168129.0
MT263074.1 , MT451044.1 , 167705.0
MT451178.1 , MT459883.1 , 167793.0
MT252739.1 , MT510728.1 , 168051.0
MT412264.1 , MT459883.1 , 167539.0
MT482130.1 , MT459883.1 , 167802.0
MT419818.1 , MT477845.1 , 167422.0
MT291826.1 , MT459883.1 , 167548.0
MT499204.1 , MT451101.1 , 167793.0
MT263074.1 , MT325580.1 , 168137.0
MT451178.1 , MT510728.1 , 167843.0
MT412264.1 , MT510728.1 , 167653.0
MT252739.1 , MT451044.1 , 167788.0
MT482130.1 , MT510728.1 , 168066.0
MT419818.1 , MT451101.1 , 167366.0
MT291826.1 , MT510728.1 , 167832.0
MT499204.1 , MT019532.1 , 168285.0
MT263074.1 , MT477845.1 , 168125.0
MT451178.1 , MT451044.1 , 167705.0
MT412264.1 , MT451044.1 , 167451.0
MT252739.1 , MT325580.1 , 168011.0
MT482130.1 , MT451044.1 , 167701.0
MT419818.1 , MT019532.1 , 167440.0
MT291826.1 , MT451044.1 , 167488.0
MT499204.1 , MT252696.1 , 167871.0
MT263074.1 , MT451101.1 , 167825.0
MT252739.1 , MT477845.1 , 167987.0
MT412264.1 , MT325580.1 , 167704.0
MT451178.1 , MT325580.1 , 167883.0
MT482130.1 , MT325580.1 , 168026.0
MT419818.1 , MT252696.1 , 167465.0
MT291826.1 , MT325580.1 , 167740.0
MT499204.1 , MT326091.1 , 167148.0
MT263074.1 , MT019532.1 , 168131.0
MT252739.1 , MT451101.1 , 167760.0
MT482130.1 , MT477845.1 , 167962.0
MT451178.1 , MT477845.1 , 167859.0
MT412264.1 , MT477845.1 , 167669.0
MT419818.1 , MT326091.1 , 166868.0
MT291826.1 , MT477845.1 , 167676.0
MT499204.1 , MT482132.1 , 168175.0
MT263074.1 , MT252696.1 , 167815.0
MT252739.1 , MT019532.1 , 168057.0
MT482130.1 , MT451101.1 , 167786.0
MT451178.1 , MT451101.1 , 167794.0
MT412264.1 , MT451101.1 , 167540.0
MT291826.1 , MT451101.1 , 167497.0
MT419818.1 , MT482132.1 , 167462.0
MT499204.1 , MT322405.1 , 168336.0
MT263074.1 , MT326091.1 , 166989.0
MT252739.1 , MT252696.1 , 167813.0
MT482130.1 , MT019532.1 , 168052.0
MT451178.1 , MT019532.1 , 167877.0
MT412264.1 , MT019532.1 , 167687.0
MT419818.1 , MT322405.1 , 167457.0
MT291826.1 , MT019532.1 , 167818.0
MT499204.1 , MT457391.1 , 167314.0
MT263074.1 , MT482132.1 , 168108.0
MT252739.1 , MT326091.1 , 167034.0
MT482130.1 , MT252696.1 , 167819.0
MT451178.1 , MT252696.1 , 167755.0
MT412264.1 , MT252696.1 , 167643.0
MT419818.1 , MT457391.1 , 166712.0
MT291826.1 , MT252696.1 , 167686.0
MT499204.1 , MT326132.1 , 168252.0
MT263074.1 , MT322405.1 , 168137.0
MT482130.1 , MT326091.1 , 167121.0
MT252739.1 , MT482132.1 , 167950.0
MT451178.1 , MT326091.1 , 166925.0
MT419818.1 , MT326132.1 , 167459.0
MT412264.1 , MT326091.1 , 166949.0
MT291826.1 , MT326091.1 , 167147.0
MT499204.1 , MT039890.1 , 168273.0
MT263074.1 , MT457391.1 , 167311.0
MT252739.1 , MT322405.1 , 168002.0
MT482130.1 , MT482132.1 , 167941.0
MT451178.1 , MT482132.1 , 167874.0
MT419818.1 , MT039890.1 , 167376.0
MT412264.1 , MT482132.1 , 167689.0
MT291826.1 , MT482132.1 , 167635.0
MT263074.1 , MT326132.1 , 168090.0
MT499204.1 , MT509509.1 , 167811.0
MT451178.1 , MT322405.1 , 167883.0
MT482130.1 , MT322405.1 , 168106.0
MT252739.1 , MT457391.1 , 167158.0
MT419818.1 , MT509509.1 , 167403.0
MT291826.1 , MT322405.1 , 167783.0
MT412264.1 , MT322405.1 , 167704.0
MT499204.1 , MT259253.1 , 167771.0
MT263074.1 , MT039890.1 , 168067.0
MT451178.1 , MT457391.1 , 167149.0
MT482130.1 , MT457391.1 , 167149.0
MT252739.1 , MT326132.1 , 167991.0
MT419818.1 , MT259253.1 , 167388.0
MT291826.1 , MT457391.1 , 166843.0
MT412264.1 , MT457391.1 , 166886.0
MT499204.1 , MT450897.1 , 168192.0
MT263074.1 , MT509509.1 , 167797.0
MT482130.1 , MT326132.1 , 168082.0
MT451178.1 , MT326132.1 , 167871.0
MT252739.1 , MT039890.1 , 167993.0
MT419818.1 , MT450897.1 , 167451.0
MT412264.1 , MT326132.1 , 167692.0
MT291826.1 , MT326132.1 , 167772.0
MT499204.1 , MT438736.1 , 168123.0
MT263074.1 , MT259253.1 , 167608.0
MT252739.1 , MT509509.1 , 167767.0
MT482130.1 , MT039890.1 , 168036.0
MT451178.1 , MT039890.1 , 167813.0
MT412264.1 , MT039890.1 , 167623.0
MT419818.1 , MT438736.1 , 167404.0
MT291826.1 , MT039890.1 , 167774.0
MT499204.1 , MT439289.1 , 168108.0
MT263074.1 , MT450897.1 , 168131.0
MT252739.1 , MT259253.1 , 167728.0
MT482130.1 , MT509509.1 , 167793.0
MT451178.1 , MT509509.1 , 167815.0
MT412264.1 , MT509509.1 , 167591.0
MT419818.1 , MT439289.1 , 167471.0
MT291826.1 , MT509509.1 , 167523.0
MT499204.1 , MT477862.1 , 168236.0
MT263074.1 , MT438736.1 , 168076.0
MT252739.1 , MT450897.1 , 167977.0
MT451178.1 , MT259253.1 , 167548.0
MT419818.1 , MT477862.1 , 167455.0
MT482130.1 , MT259253.1 , 167740.0
MT412264.1 , MT259253.1 , 167455.0
MT291826.1 , MT259253.1 , 167803.0
MT263074.1 , MT439289.1 , 168069.0
MT499204.1 , MT460113.1 , 168244.0
MT451178.1 , MT450897.1 , 167877.0
MT252739.1 , MT438736.1 , 168021.0
MT419818.1 , MT460113.1 , 167404.0
MT482130.1 , MT450897.1 , 167968.0
MT412264.1 , MT450897.1 , 167698.0
MT291826.1 , MT450897.1 , 167662.0
MT499204.1 , MT451086.1 , 167546.0
MT263074.1 , MT477862.1 , 168121.0
MT252739.1 , MT439289.1 , 167911.0
MT451178.1 , MT438736.1 , 167841.0
MT419818.1 , MT451086.1 , 167181.0
MT482130.1 , MT438736.1 , 167952.0
MT412264.1 , MT438736.1 , 167651.0
MT291826.1 , MT438736.1 , 167718.0
MT499204.1 , MT325592.1 , 168232.0
MT263074.1 , MT460113.1 , 168081.0
MT252739.1 , MT477862.1 , 167995.0
MT451178.1 , MT439289.1 , 167883.0
MT419818.1 , MT325592.1 , 167419.0
MT412264.1 , MT439289.1 , 167650.0
MT482130.1 , MT439289.1 , 167902.0
MT291826.1 , MT439289.1 , 167596.0
MT499204.1 , MT449656.1 , 168164.0
MT263074.1 , MT451086.1 , 167518.0
MT252739.1 , MT460113.1 , 168087.0
MT451178.1 , MT477862.1 , 167867.0
MT419818.1 , MT449656.1 , 167436.0
MT482130.1 , MT477862.1 , 167978.0
MT412264.1 , MT477862.1 , 167688.0
MT291826.1 , MT477862.1 , 167692.0
MT499204.1 , MT370958.1 , 167394.0
MT263074.1 , MT325592.1 , 168110.0
MT451178.1 , MT460113.1 , 167841.0
MT252739.1 , MT451086.1 , 167488.0
MT419818.1 , MT370958.1 , 167063.0
MT412264.1 , MT460113.1 , 167651.0
MT482130.1 , MT460113.1 , 168064.0
MT291826.1 , MT460113.1 , 167830.0
MT499204.1 , MT451881.1 , 167776.0
MT263074.1 , MT449656.1 , 168117.0
MT451178.1 , MT451086.1 , 167536.0
MT252739.1 , MT325592.1 , 168036.0
MT419818.1 , MT451881.1 , 167363.0
MT412264.1 , MT451086.1 , 167341.0
MT291826.1 , MT451086.1 , 167287.0
MT482130.1 , MT451086.1 , 167514.0
MT499204.1 , MT345885.1 , 168142.0
MT263074.1 , MT370958.1 , 167366.0
MT451178.1 , MT325592.1 , 167856.0
MT419818.1 , MT345885.1 , 167451.0
MT252739.1 , MT449656.1 , 168053.0
MT291826.1 , MT325592.1 , 167765.0
MT482130.1 , MT325592.1 , 167999.0
MT412264.1 , MT325592.1 , 167666.0
MT499204.1 , MT259227.1 , 168114.0
MT263074.1 , MT451881.1 , 167762.0
MT451178.1 , MT449656.1 , 167873.0
MT419818.1 , MT259227.1 , 167412.0
MT252739.1 , MT370958.1 , 167336.0
MT291826.1 , MT449656.1 , 167750.0
MT482130.1 , MT449656.1 , 167984.0
MT412264.1 , MT449656.1 , 167683.0
MT499204.1 , MT324684.1 , 168224.0
MT263074.1 , MT345885.1 , 167974.0
MT451178.1 , MT370958.1 , 167384.0
MT419818.1 , MT324684.1 , 167383.0
MT291826.1 , MT370958.1 , 167169.0
MT252739.1 , MT451881.1 , 167732.0
MT412264.1 , MT370958.1 , 167208.0
MT482130.1 , MT370958.1 , 167362.0
MT499204.1 , MT326097.1 , 168074.0
MT263074.1 , MT259227.1 , 168061.0
MT451178.1 , MT451881.1 , 167780.0
MT419818.1 , MT326097.1 , 167393.0
MT291826.1 , MT451881.1 , 167483.0
MT252739.1 , MT345885.1 , 167950.0
MT482130.1 , MT451881.1 , 167758.0
MT412264.1 , MT451881.1 , 167551.0
MT263074.1 , MT324684.1 , 168074.0
MT499204.1 , MT438721.1 , 167879.0
MT451178.1 , MT345885.1 , 167863.0
MT419818.1 , MT438721.1 , 167182.0
MT291826.1 , MT345885.1 , 167740.0
MT252739.1 , MT259227.1 , 168004.0
MT412264.1 , MT345885.1 , 167678.0
MT482130.1 , MT345885.1 , 168074.0
MT263074.1 , MT326097.1 , 168062.0
MT499204.1 , MT560689.1 , 167771.0
MT451178.1 , MT259227.1 , 167849.0
MT419818.1 , MT560689.1 , 167363.0
MT291826.1 , MT259227.1 , 167713.0
MT252739.1 , MT324684.1 , 168028.0
MT482130.1 , MT259227.1 , 167953.0
MT412264.1 , MT259227.1 , 167640.0
MT263074.1 , MT438721.1 , 167832.0
MT499204.1 , LC534418.1 , 168214.0
MT419818.1 , LC534418.1 , 167419.0
MT451178.1 , MT324684.1 , 167820.0
MT291826.1 , MT324684.1 , 167785.0
MT252739.1 , MT326097.1 , 168053.0
MT412264.1 , MT324684.1 , 167630.0
MT482130.1 , MT324684.1 , 167991.0
MT263074.1 , MT560689.1 , 167757.0
MT499204.1 , MT114414.1 , 168266.0
MT419818.1 , MT114414.1 , 167417.0
MT451178.1 , MT326097.1 , 167830.0
MT291826.1 , MT326097.1 , 167700.0
MT252739.1 , MT438721.1 , 167799.0
MT412264.1 , MT326097.1 , 167640.0
MT482130.1 , MT326097.1 , 167921.0
MT263074.1 , LC534418.1 , 168110.0
MT499204.1 , MT344944.1 , 168200.0
MT419818.1 , MT344944.1 , 167387.0
MT451178.1 , MT438721.1 , 167619.0
MT291826.1 , MT438721.1 , 167496.0
MT252739.1 , MT560689.1 , 167727.0
MT412264.1 , MT438721.1 , 167429.0
MT482130.1 , MT438721.1 , 167730.0
MT263074.1 , MT114414.1 , 168108.0
MT499204.1 , MT459884.1 , 167923.0
MT419818.1 , MT459884.1 , 167415.0
MT451178.1 , MT560689.1 , 167775.0
MT291826.1 , MT560689.1 , 167483.0
MT252739.1 , LC534418.1 , 168036.0
MT412264.1 , MT560689.1 , 167551.0
MT482130.1 , MT560689.1 , 167753.0
MT263074.1 , MT344944.1 , 168069.0
MT499204.1 , MT520492.1 , 168028.0
MT451178.1 , LC534418.1 , 167856.0
MT419818.1 , MT520492.1 , 167454.0
MT291826.1 , LC534418.1 , 167765.0
MT252739.1 , MT114414.1 , 168034.0
MT412264.1 , LC534418.1 , 167666.0
MT482130.1 , LC534418.1 , 167999.0
MT263074.1 , MT459884.1 , 167955.0
MT499204.1 , MT506885.1 , 167717.0
MT451178.1 , MT114414.1 , 167854.0
MT419818.1 , MT506885.1 , 167382.0
MT291826.1 , MT114414.1 , 167799.0
MT252739.1 , MT344944.1 , 168043.0
MT412264.1 , MT114414.1 , 167664.0
MT482130.1 , MT114414.1 , 168033.0
MT263074.1 , MT520492.1 , 168000.0
MT499204.1 , MT510719.1 , 167357.0
MT451178.1 , MT344944.1 , 167815.0
MT419818.1 , MT510719.1 , 167067.0
MT291826.1 , MT344944.1 , 167739.0
MT252739.1 , MT459884.1 , 167861.0
MT412264.1 , MT344944.1 , 167625.0
MT482130.1 , MT344944.1 , 167958.0
MT263074.1 , MT506885.1 , 167689.0
MT499204.1 , MT370834.1 , 167416.0
MT451178.1 , MT459884.1 , 167843.0
MT419818.1 , MT370834.1 , 167085.0
MT291826.1 , MT459884.1 , 167546.0
MT252739.1 , MT520492.1 , 167958.0
MT412264.1 , MT459884.1 , 167589.0
MT482130.1 , MT459884.1 , 167852.0
MT263074.1 , MT510719.1 , 167354.0
MT499204.1 , MT461653.1 , 168303.0
MT451178.1 , MT520492.1 , 167866.0
MT419818.1 , MT461653.1 , 167457.0
MT291826.1 , MT520492.1 , 167643.0
MT252739.1 , MT506885.1 , 167659.0
MT412264.1 , MT520492.1 , 167687.0
MT482130.1 , MT520492.1 , 167949.0
MT263074.1 , MT370834.1 , 167388.0
MT499204.1 , MT506652.1 , 167911.0
MT451178.1 , MT506885.1 , 167707.0
MT419818.1 , MT506652.1 , 167467.0
MT291826.1 , MT506885.1 , 167488.0
MT252739.1 , MT510719.1 , 167376.0
MT412264.1 , MT506885.1 , 167531.0
MT482130.1 , MT506885.1 , 167685.0
MT263074.1 , MT461653.1 , 168131.0
MT499204.1 , MT459910.1 , 167917.0
MT419818.1 , MT459910.1 , 167409.0
MT451178.1 , MT510719.1 , 167372.0
MT412264.1 , MT510719.1 , 167253.0
MT252739.1 , MT370834.1 , 167358.0
MT291826.1 , MT510719.1 , 167214.0
MT482130.1 , MT510719.1 , 167350.0
MT263074.1 , MT506652.1 , 167883.0
MT499204.1 , MT322401.1 , 168340.0
MT451178.1 , MT370834.1 , 167406.0
MT419818.1 , MT322401.1 , 167457.0
MT412264.1 , MT370834.1 , 167230.0
MT252739.1 , MT461653.1 , 168022.0
MT291826.1 , MT370834.1 , 167191.0
MT482130.1 , MT370834.1 , 167384.0
MT263074.1 , MT459910.1 , 167949.0
MT499204.1 , MT326181.1 , 166743.0
MT451178.1 , MT461653.1 , 167894.0
MT419818.1 , MT326181.1 , 166495.0
MT412264.1 , MT461653.1 , 167704.0
MT252739.1 , MT506652.1 , 167853.0
MT291826.1 , MT461653.1 , 167803.0
MT482130.1 , MT461653.1 , 168113.0
MT263074.1 , MT322401.1 , 168137.0
MT499204.1 , MT451354.1 , 167486.0
MT419818.1 , MT451354.1 , 167050.0
MT451178.1 , MT506652.1 , 167879.0
MT412264.1 , MT506652.1 , 167636.0
MT252739.1 , MT459910.1 , 167855.0
MT482130.1 , MT506652.1 , 167879.0
MT291826.1 , MT506652.1 , 167582.0
MT499204.1 , MT533229.1 , 167775.0
MT263074.1 , MT326181.1 , 166607.0
MT252739.1 , MT322401.1 , 168011.0
MT451178.1 , MT459910.1 , 167837.0
MT419818.1 , MT533229.1 , 167344.0
MT482130.1 , MT459910.1 , 167846.0
MT412264.1 , MT459910.1 , 167583.0
MT291826.1 , MT459910.1 , 167540.0
MT499204.1 , MT371047.1 , 168270.0
MT263074.1 , MT451354.1 , 167458.0
MT252739.1 , MT326181.1 , 166699.0
MT451178.1 , MT322401.1 , 167883.0
MT482130.1 , MT322401.1 , 168106.0
MT419818.1 , MT371047.1 , 167382.0
MT412264.1 , MT322401.1 , 167718.0
MT291826.1 , MT322401.1 , 167792.0
MT499204.1 , MT412267.1 , 166331.0
MT263074.1 , MT533229.1 , 167747.0
MT252739.1 , MT451354.1 , 167428.0
MT451178.1 , MT326181.1 , 166547.0
MT482130.1 , MT326181.1 , 166751.0
MT419818.1 , MT412267.1 , 166220.0
MT412264.1 , MT326181.1 , 166576.0
MT291826.1 , MT326181.1 , 166774.0
MT499204.1 , MT325594.1 , 168256.0
MT263074.1 , MT371047.1 , 168064.0
MT252739.1 , MT533229.1 , 167717.0
MT482130.1 , MT451354.1 , 167454.0
MT451178.1 , MT451354.1 , 167462.0
MT412264.1 , MT451354.1 , 167219.0
MT419818.1 , MT325594.1 , 167443.0
MT291826.1 , MT451354.1 , 167165.0
MT499204.1 , MT451013.1 , 166732.0
MT263074.1 , MT412267.1 , 166303.0
MT252739.1 , MT371047.1 , 167999.0
MT482130.1 , MT533229.1 , 167743.0
MT451178.1 , MT533229.1 , 167747.0
MT412264.1 , MT533229.1 , 167504.0
MT419818.1 , MT451013.1 , 166305.0
MT291826.1 , MT533229.1 , 167450.0
MT499204.1 , MT345869.1 , 168293.0
MT263074.1 , MT325594.1 , 168134.0
MT252739.1 , MT412267.1 , 166273.0
MT451178.1 , MT371047.1 , 167819.0
MT482130.1 , MT371047.1 , 168042.0
MT412264.1 , MT371047.1 , 167629.0
MT419818.1 , MT345869.1 , 167439.0
MT291826.1 , MT371047.1 , 167780.0
MT499204.1 , MT520324.1 , 168029.0
MT263074.1 , MT451013.1 , 166729.0
MT252739.1 , MT325594.1 , 168008.0
MT451178.1 , MT412267.1 , 166247.0
MT482130.1 , MT412267.1 , 166299.0
MT412264.1 , MT412267.1 , 166320.0
MT419818.1 , MT520324.1 , 167465.0
MT291826.1 , MT412267.1 , 166290.0
MT499204.1 , MT450968.1 , 167804.0
MT263074.1 , MT345869.1 , 168088.0
MT252739.1 , MT451013.1 , 166779.0
MT451178.1 , MT325594.1 , 167880.0
MT412264.1 , MT325594.1 , 167690.0
MT482130.1 , MT325594.1 , 168023.0
MT419818.1 , MT450968.1 , 167368.0
MT291826.1 , MT325594.1 , 167737.0
MT499204.1 , MT304479.1 , 168251.0
MT263074.1 , MT520324.1 , 168001.0
MT252739.1 , MT345869.1 , 167979.0
MT412264.1 , MT451013.1 , 166479.0
MT451178.1 , MT451013.1 , 166733.0
MT482130.1 , MT451013.1 , 166725.0
MT419818.1 , MT304479.1 , 167438.0
MT291826.1 , MT451013.1 , 166516.0
MT252739.1 , MT520324.1 , 167959.0
MT499204.1 , MT539170.1 , 166993.0
MT263074.1 , MT450968.1 , 167801.0
