Source , Target , Score
MT412245.1 , MT252804.1 , 167943.0
MT509659.1 , MT252804.1 , 167763.0
MT528618.1 , MT439271.1 , 167969.0
MT293218.1 , MT470161.1 , 168102.0
MT252739.1 , MT263406.1 , 167974.0
MT533230.1 , MT470161.1 , 167828.0
MT482134.1 , MT252804.1 , 167859.0
MT520392.1 , MT252804.1 , 167913.0
MT412245.1 , MT439271.1 , 167946.0
MT509659.1 , MT439271.1 , 167817.0
MT252739.1 , MT470161.1 , 168005.0
MT293218.1 , MT252804.1 , 168147.0
MT528618.1 , MT449664.1 , 167994.0
MT533230.1 , MT252804.1 , 167777.0
MT482134.1 , MT439271.1 , 167848.0
MT520392.1 , MT439271.1 , 167960.0
MT412245.1 , MT449664.1 , 167982.0
MT509659.1 , MT449664.1 , 167793.0
MT252739.1 , MT252804.1 , 168056.0
MT293218.1 , MT439271.1 , 167884.0
MT482134.1 , MT449664.1 , 168010.0
MT528618.1 , MT459874.1 , 167933.0
MT533230.1 , MT439271.1 , 167820.0
MT520392.1 , MT449664.1 , 167990.0
MT412245.1 , MT459874.1 , 167880.0
MT509659.1 , MT459874.1 , 167817.0
MT252739.1 , MT439271.1 , 167897.0
MT293218.1 , MT449664.1 , 168025.0
MT482134.1 , MT459874.1 , 167754.0
MT528618.1 , MT568637.1 , 167992.0
MT533230.1 , MT449664.1 , 167807.0
MT520392.1 , MT459874.1 , 167913.0
MT412245.1 , MT568637.1 , 167980.0
MT509659.1 , MT568637.1 , 167791.0
MT252739.1 , MT449664.1 , 168036.0
MT293218.1 , MT459874.1 , 167848.0
MT482134.1 , MT568637.1 , 168008.0
MT528618.1 , MT457399.1 , 167941.0
MT533230.1 , MT459874.1 , 167866.0
MT520392.1 , MT568637.1 , 167988.0
MT412245.1 , MT457399.1 , 167929.0
MT509659.1 , MT457399.1 , 167740.0
MT252739.1 , MT459874.1 , 167861.0
MT293218.1 , MT568637.1 , 168011.0
MT528618.1 , MT551606.1 , 167989.0
MT482134.1 , MT457399.1 , 167961.0
MT533230.1 , MT568637.1 , 167805.0
MT520392.1 , MT457399.1 , 167937.0
MT412245.1 , MT551606.1 , 167951.0
MT509659.1 , MT551606.1 , 167799.0
MT252739.1 , MT568637.1 , 168034.0
MT293218.1 , MT457399.1 , 168036.0
MT528618.1 , MT459844.1 , 167881.0
MT533230.1 , MT457399.1 , 167754.0
MT482134.1 , MT551606.1 , 167814.0
MT520392.1 , MT551606.1 , 168009.0
MT412245.1 , MT459844.1 , 167828.0
MT293218.1 , MT551606.1 , 167908.0
MT509659.1 , MT459844.1 , 167765.0
MT252739.1 , MT457399.1 , 167983.0
MT533230.1 , MT551606.1 , 167802.0
MT528618.1 , MT252680.1 , 167805.0
MT520392.1 , MT459844.1 , 167861.0
MT482134.1 , MT459844.1 , 167814.0
MT412245.1 , MT252680.1 , 167824.0
MT293218.1 , MT459844.1 , 167848.0
MT252739.1 , MT551606.1 , 167921.0
MT509659.1 , MT252680.1 , 167704.0
MT533230.1 , MT459844.1 , 167785.0
MT482134.1 , MT252680.1 , 167704.0
MT528618.1 , MT246474.1 , 167958.0
MT520392.1 , MT252680.1 , 167805.0
MT412245.1 , MT246474.1 , 167955.0
MT293218.1 , MT252680.1 , 167893.0
MT252739.1 , MT459844.1 , 167861.0
MT509659.1 , MT246474.1 , 167766.0
MT533230.1 , MT252680.1 , 167695.0
MT482134.1 , MT246474.1 , 167966.0
MT520392.1 , MT246474.1 , 167954.0
MT528618.1 , MT510721.1 , 166841.0
MT412245.1 , MT510721.1 , 166834.0
MT293218.1 , MT246474.1 , 168144.0
MT509659.1 , MT510721.1 , 166831.0
MT252739.1 , MT252680.1 , 167906.0
MT533230.1 , MT246474.1 , 167780.0
MT520392.1 , MT510721.1 , 166825.0
MT482134.1 , MT510721.1 , 166714.0
MT528618.1 , MT520204.1 , 168021.0
MT412245.1 , MT520204.1 , 168034.0
MT509659.1 , MT520204.1 , 167831.0
MT293218.1 , MT510721.1 , 166837.0
MT252739.1 , MT246474.1 , 168075.0
MT533230.1 , MT510721.1 , 166816.0
MT520392.1 , MT520204.1 , 168028.0
MT482134.1 , MT520204.1 , 167976.0
MT528618.1 , MT358643.1 , 168018.0
MT412245.1 , MT358643.1 , 168006.0
MT509659.1 , MT358643.1 , 167817.0
MT252739.1 , MT510721.1 , 166850.0
MT293218.1 , MT520204.1 , 168008.0
MT482134.1 , MT358643.1 , 167991.0
MT533230.1 , MT520204.1 , 167834.0
MT528618.1 , MT536181.1 , 167654.0
MT520392.1 , MT358643.1 , 168014.0
MT412245.1 , MT536181.1 , 167672.0
MT252739.1 , MT520204.1 , 168011.0
MT509659.1 , MT536181.1 , 167655.0
MT293218.1 , MT358643.1 , 168105.0
MT533230.1 , MT358643.1 , 167831.0
MT482134.1 , MT536181.1 , 167475.0
MT528618.1 , MT520523.1 , 168008.0
MT520392.1 , MT536181.1 , 167649.0
MT412245.1 , MT520523.1 , 167996.0
MT252739.1 , MT358643.1 , 168008.0
MT509659.1 , MT520523.1 , 167807.0
MT293218.1 , MT536181.1 , 167598.0
MT482134.1 , MT520523.1 , 167981.0
MT533230.1 , MT536181.1 , 167629.0
MT528618.1 , MT451151.1 , 167890.0
MT520392.1 , MT520523.1 , 168004.0
MT252739.1 , MT536181.1 , 167611.0
MT412245.1 , MT451151.1 , 167883.0
MT509659.1 , MT451151.1 , 167814.0
MT293218.1 , MT520523.1 , 168003.0
MT482134.1 , MT451151.1 , 167711.0
MT528618.1 , MT370988.1 , 167364.0
MT533230.1 , MT520523.1 , 167821.0
MT520392.1 , MT451151.1 , 167874.0
MT252739.1 , MT520523.1 , 167998.0
MT412245.1 , MT370988.1 , 167382.0
MT509659.1 , MT370988.1 , 167365.0
MT293218.1 , MT451151.1 , 167834.0
MT482134.1 , MT370988.1 , 167185.0
MT533230.1 , MT451151.1 , 167828.0
MT528618.1 , MT460128.1 , 168009.0
MT520392.1 , MT370988.1 , 167359.0
MT252739.1 , MT451151.1 , 167847.0
MT412245.1 , MT460128.1 , 167997.0
MT509659.1 , MT460128.1 , 167808.0
MT293218.1 , MT370988.1 , 167308.0
MT482134.1 , MT460128.1 , 167982.0
MT533230.1 , MT370988.1 , 167339.0
MT528618.1 , MT438754.1 , 167997.0
MT520392.1 , MT460128.1 , 168005.0
MT252739.1 , MT370988.1 , 167321.0
MT412245.1 , MT438754.1 , 167985.0
MT509659.1 , MT438754.1 , 167796.0
MT293218.1 , MT460128.1 , 168096.0
MT482134.1 , MT438754.1 , 168022.0
MT533230.1 , MT460128.1 , 167857.0
MT520392.1 , MT438754.1 , 167993.0
MT528618.1 , MT459869.1 , 167933.0
MT252739.1 , MT460128.1 , 167999.0
MT412245.1 , MT459869.1 , 167880.0
MT509659.1 , MT459869.1 , 167817.0
MT293218.1 , MT438754.1 , 168028.0
MT482134.1 , MT459869.1 , 167754.0
MT533230.1 , MT438754.1 , 167810.0
MT520392.1 , MT459869.1 , 167913.0
MT528618.1 , MT535488.1 , 168018.0
MT252739.1 , MT438754.1 , 168039.0
MT412245.1 , MT535488.1 , 168006.0
MT509659.1 , MT535488.1 , 167817.0
MT293218.1 , MT459869.1 , 167848.0
MT482134.1 , MT535488.1 , 167971.0
MT528618.1 , MT259249.1 , 167672.0
MT533230.1 , MT459869.1 , 167866.0
MT520392.1 , MT535488.1 , 168014.0
MT252739.1 , MT459869.1 , 167861.0
MT412245.1 , MT259249.1 , 167716.0
MT509659.1 , MT259249.1 , 167582.0
MT293218.1 , MT535488.1 , 168097.0
MT528618.1 , MT446342.1 , 167630.0
MT482134.1 , MT259249.1 , 167551.0
MT533230.1 , MT535488.1 , 167831.0
MT520392.1 , MT259249.1 , 167683.0
MT252739.1 , MT535488.1 , 167990.0
MT412245.1 , MT446342.1 , 167648.0
MT509659.1 , MT446342.1 , 167631.0
MT293218.1 , MT259249.1 , 167788.0
MT482134.1 , MT446342.1 , 167451.0
MT528618.1 , MT520367.1 , 167968.0
MT533230.1 , MT259249.1 , 167562.0
MT520392.1 , MT446342.1 , 167625.0
MT252739.1 , MT259249.1 , 167691.0
MT412245.1 , MT520367.1 , 167990.0
MT509659.1 , MT520367.1 , 167825.0
MT293218.1 , MT446342.1 , 167574.0
MT482134.1 , MT520367.1 , 167847.0
MT528618.1 , MT520329.1 , 167952.0
MT533230.1 , MT446342.1 , 167605.0
MT520392.1 , MT520367.1 , 168004.0
MT252739.1 , MT446342.1 , 167587.0
MT412245.1 , MT520329.1 , 167992.0
MT509659.1 , MT520329.1 , 167813.0
MT293218.1 , MT520367.1 , 167968.0
MT482134.1 , MT520329.1 , 167799.0
MT528618.1 , MT345836.1 , 167883.0
MT533230.1 , MT520367.1 , 167828.0
MT520392.1 , MT520329.1 , 167963.0
MT252739.1 , MT520367.1 , 167987.0
MT412245.1 , MT345836.1 , 167913.0
MT509659.1 , MT345836.1 , 167733.0
MT293218.1 , MT520329.1 , 167922.0
MT482134.1 , MT345836.1 , 167829.0
MT506532.1 , MT512425.1 , 167782.0
MT533230.1 , MT520329.1 , 167816.0
MT520392.1 , MT345836.1 , 167883.0
MT326065.1 , MT512425.1 , 168112.0
MT252739.1 , MT520329.1 , 167935.0
MT385419.1 , MT512425.1 , 168225.0
MT293218.1 , MT345836.1 , 168079.0
MT481906.1 , MT512425.1 , 167717.0
MT506532.1 , MT123291.2 , 167818.0
MT533230.1 , MT345836.1 , 167747.0
MT358748.1 , MT512425.1 , 168038.0
MT326065.1 , MT123291.2 , 168146.0
MT252739.1 , MT345836.1 , 167982.0
MT385419.1 , MT123291.2 , 168240.0
MT252802.1 , MT512425.1 , 167513.0
MT481906.1 , MT123291.2 , 167753.0
MT506532.1 , MT375438.1 , 167860.0
MT375430.1 , MT512425.1 , 168056.0
MT358748.1 , MT123291.2 , 168086.0
MT326065.1 , MT375438.1 , 168113.0
MT252802.1 , MT123291.2 , 167526.0
MT449644.1 , MT512425.1 , 168174.0
MT385419.1 , MT375438.1 , 168096.0
MT481906.1 , MT375438.1 , 167781.0
MT506532.1 , MT520213.1 , 167101.0
MT375430.1 , MT123291.2 , 168104.0
MT358748.1 , MT375438.1 , 168154.0
MT326065.1 , MT520213.1 , 167160.0
MT449644.1 , MT123291.2 , 168222.0
MT252802.1 , MT375438.1 , 167525.0
MT385419.1 , MT520213.1 , 167164.0
MT506532.1 , MT438753.1 , 167830.0
MT481906.1 , MT520213.1 , 167036.0
MT375430.1 , MT375438.1 , 168162.0
MT358748.1 , MT520213.1 , 167201.0
MT326065.1 , MT438753.1 , 168114.0
MT385419.1 , MT438753.1 , 168218.0
MT449644.1 , MT375438.1 , 168117.0
MT252802.1 , MT520213.1 , 166708.0
MT481906.1 , MT438753.1 , 167765.0
MT506532.1 , MT344948.1 , 167856.0
MT375430.1 , MT520213.1 , 167191.0
MT358748.1 , MT438753.1 , 168054.0
MT326065.1 , MT344948.1 , 168172.0
MT385419.1 , MT344948.1 , 168224.0
MT252802.1 , MT438753.1 , 167518.0
MT449644.1 , MT520213.1 , 167185.0
MT481906.1 , MT344948.1 , 167805.0
MT506532.1 , MT512436.1 , 167851.0
MT375430.1 , MT438753.1 , 168072.0
MT358748.1 , MT344948.1 , 168112.0
MT385419.1 , MT512436.1 , 168219.0
MT449644.1 , MT438753.1 , 168204.0
MT252802.1 , MT344948.1 , 167521.0
MT326065.1 , MT512436.1 , 168167.0
MT506532.1 , MT293197.1 , 166726.0
MT481906.1 , MT512436.1 , 167786.0
MT375430.1 , MT344948.1 , 168130.0
MT358748.1 , MT512436.1 , 168107.0
MT385419.1 , MT293197.1 , 166701.0
MT252802.1 , MT512436.1 , 167516.0
MT449644.1 , MT344948.1 , 168196.0
MT326065.1 , MT293197.1 , 166703.0
MT481906.1 , MT293197.1 , 166698.0
MT506532.1 , MT358735.1 , 167859.0
MT375430.1 , MT512436.1 , 168125.0
MT358748.1 , MT293197.1 , 166744.0
MT252802.1 , MT293197.1 , 166697.0
MT385419.1 , MT358735.1 , 168105.0
MT449644.1 , MT512436.1 , 168191.0
MT326065.1 , MT358735.1 , 168097.0
MT481906.1 , MT358735.1 , 167808.0
MT506532.1 , MT506573.1 , 167846.0
MT375430.1 , MT293197.1 , 166734.0
MT358748.1 , MT358735.1 , 168153.0
MT252802.1 , MT358735.1 , 167519.0
MT449644.1 , MT293197.1 , 166722.0
MT385419.1 , MT506573.1 , 167958.0
MT326065.1 , MT506573.1 , 167953.0
MT481906.1 , MT506573.1 , 167776.0
MT506532.1 , MT350266.1 , 167807.0
MT375430.1 , MT358735.1 , 168138.0
MT358748.1 , MT506573.1 , 167914.0
MT252802.1 , MT506573.1 , 167336.0
MT385419.1 , MT350266.1 , 168293.0
MT449644.1 , MT358735.1 , 168126.0
MT326065.1 , MT350266.1 , 168137.0
MT481906.1 , MT350266.1 , 167742.0
MT506532.1 , MT506675.1 , 166796.0
MT375430.1 , MT506573.1 , 167938.0
MT358748.1 , MT350266.1 , 168063.0
MT385419.1 , MT506675.1 , 166760.0
MT252802.1 , MT350266.1 , 167581.0
MT449644.1 , MT506573.1 , 167979.0
MT326065.1 , MT506675.1 , 166781.0
MT481906.1 , MT506675.1 , 166707.0
MT506532.1 , MT293185.1 , 166506.0
MT375430.1 , MT350266.1 , 168081.0
MT358748.1 , MT506675.1 , 166822.0
MT385419.1 , MT293185.1 , 166826.0
MT252802.1 , MT506675.1 , 166304.0
MT449644.1 , MT350266.1 , 168199.0
MT481906.1 , MT293185.1 , 166464.0
MT326065.1 , MT293185.1 , 166723.0
MT506532.1 , MT534318.1 , 167817.0
MT375430.1 , MT506675.1 , 166812.0
MT358748.1 , MT293185.1 , 166754.0
MT385419.1 , MT534318.1 , 168293.0
MT252802.1 , MT293185.1 , 166748.0
MT449644.1 , MT506675.1 , 166781.0
MT506532.1 , MT270109.1 , 167709.0
MT481906.1 , MT534318.1 , 167752.0
MT326065.1 , MT534318.1 , 168191.0
MT375430.1 , MT293185.1 , 166744.0
MT358748.1 , MT534318.1 , 168151.0
MT385419.1 , MT270109.1 , 167694.0
MT252802.1 , MT534318.1 , 167525.0
MT449644.1 , MT293185.1 , 166781.0
MT481906.1 , MT270109.1 , 167682.0
MT506532.1 , MT457394.1 , 167773.0
MT326065.1 , MT270109.1 , 167676.0
MT375430.1 , MT534318.1 , 168175.0
MT358748.1 , MT270109.1 , 167717.0
MT385419.1 , MT457394.1 , 168186.0
MT252802.1 , MT270109.1 , 167334.0
MT449644.1 , MT534318.1 , 168293.0
MT481906.1 , MT457394.1 , 167708.0
MT326065.1 , MT457394.1 , 168104.0
MT506532.1 , MT528618.1 , 167855.0
MT375430.1 , MT270109.1 , 167707.0
MT358748.1 , MT457394.1 , 168055.0
MT385419.1 , MT528618.1 , 167979.0
MT252802.1 , MT457394.1 , 167481.0
MT449644.1 , MT270109.1 , 167715.0
MT481906.1 , MT528618.1 , 167790.0
MT326065.1 , MT528618.1 , 167966.0
MT506532.1 , MT412245.1 , 167873.0
MT375430.1 , MT457394.1 , 168079.0
MT358748.1 , MT528618.1 , 167999.0
MT385419.1 , MT412245.1 , 167967.0
MT252802.1 , MT528618.1 , 167446.0
MT481906.1 , MT412245.1 , 167794.0
MT506532.1 , MT520392.1 , 167850.0
MT449644.1 , MT457394.1 , 168197.0
MT326065.1 , MT412245.1 , 167988.0
MT375430.1 , MT528618.1 , 167993.0
MT358748.1 , MT412245.1 , 168029.0
MT385419.1 , MT520392.1 , 167975.0
MT252802.1 , MT412245.1 , 167465.0
MT481906.1 , MT520392.1 , 167785.0
MT506532.1 , MT509659.1 , 167818.0
MT449644.1 , MT528618.1 , 168000.0
MT326065.1 , MT520392.1 , 167973.0
MT375430.1 , MT412245.1 , 168014.0
MT358748.1 , MT520392.1 , 168006.0
MT385419.1 , MT509659.1 , 167778.0
MT252802.1 , MT520392.1 , 167446.0
MT481906.1 , MT509659.1 , 167819.0
MT506532.1 , MT482134.1 , 167676.0
MT449644.1 , MT412245.1 , 167988.0
MT326065.1 , MT509659.1 , 167785.0
MT375430.1 , MT520392.1 , 168001.0
MT358748.1 , MT509659.1 , 167826.0
MT385419.1 , MT482134.1 , 168004.0
MT252802.1 , MT509659.1 , 167345.0
MT481906.1 , MT482134.1 , 167611.0
MT506532.1 , MT533230.1 , 167821.0
MT449644.1 , MT520392.1 , 167996.0
MT326065.1 , MT482134.1 , 167922.0
MT375430.1 , MT509659.1 , 167816.0
MT358748.1 , MT482134.1 , 167878.0
MT385419.1 , MT533230.1 , 167792.0
MT252802.1 , MT482134.1 , 167348.0
MT481906.1 , MT533230.1 , 167765.0
MT506532.1 , MT293218.1 , 167799.0
MT449644.1 , MT509659.1 , 167799.0
MT326065.1 , MT533230.1 , 167788.0
MT375430.1 , MT482134.1 , 167902.0
MT358748.1 , MT533230.1 , 167829.0
MT385419.1 , MT293218.1 , 168184.0
MT506532.1 , MT252739.1 , 167812.0
MT481906.1 , MT293218.1 , 167734.0
MT252802.1 , MT533230.1 , 167336.0
MT449644.1 , MT482134.1 , 168020.0
MT375430.1 , MT533230.1 , 167819.0
MT326065.1 , MT293218.1 , 168064.0
MT358748.1 , MT293218.1 , 168095.0
MT481906.1 , MT252739.1 , 167747.0
MT385419.1 , MT252739.1 , 168087.0
MT252802.1 , MT293218.1 , 167579.0
MT506532.1 , MT506532.1 , 167890.0
MT449644.1 , MT533230.1 , 167813.0
MT326065.1 , MT252739.1 , 167979.0
MT375430.1 , MT293218.1 , 168093.0
MT252802.1 , MT252739.1 , 167554.0
MT481906.1 , MT506532.1 , 167787.0
MT358748.1 , MT252739.1 , 167998.0
MT385419.1 , MT506532.1 , 167812.0
MT506532.1 , MT326065.1 , 167833.0
MT449644.1 , MT293218.1 , 168139.0
MT326065.1 , MT506532.1 , 167833.0
MT375430.1 , MT252739.1 , 167996.0
MT252802.1 , MT506532.1 , 167356.0
MT481906.1 , MT326065.1 , 167754.0
MT358748.1 , MT506532.1 , 167874.0
MT385419.1 , MT326065.1 , 168206.0
MT506532.1 , MT385419.1 , 167812.0
MT449644.1 , MT252739.1 , 168042.0
MT326065.1 , MT326065.1 , 168327.0
MT375430.1 , MT506532.1 , 167864.0
MT252802.1 , MT326065.1 , 167487.0
MT481906.1 , MT385419.1 , 167747.0
MT358748.1 , MT326065.1 , 168153.0
MT385419.1 , MT385419.1 , 168382.0
MT449644.1 , MT506532.1 , 167833.0
MT506532.1 , MT481906.1 , 167787.0
MT326065.1 , MT385419.1 , 168206.0
MT375430.1 , MT326065.1 , 168159.0
MT252802.1 , MT385419.1 , 167586.0
MT481906.1 , MT481906.1 , 167840.0
MT358748.1 , MT385419.1 , 168152.0
MT385419.1 , MT481906.1 , 167747.0
MT449644.1 , MT326065.1 , 168186.0
MT506532.1 , MT358748.1 , 167874.0
MT326065.1 , MT481906.1 , 167754.0
MT375430.1 , MT385419.1 , 168170.0
MT252802.1 , MT481906.1 , 167314.0
MT481906.1 , MT358748.1 , 167795.0
MT358748.1 , MT481906.1 , 167795.0
MT385419.1 , MT358748.1 , 168152.0
MT449644.1 , MT385419.1 , 168288.0
MT506532.1 , MT252802.1 , 167356.0
MT326065.1 , MT358748.1 , 168153.0
MT375430.1 , MT481906.1 , 167785.0
MT252802.1 , MT358748.1 , 167514.0
MT481906.1 , MT252802.1 , 167314.0
MT358748.1 , MT358748.1 , 168232.0
MT449644.1 , MT481906.1 , 167768.0
MT385419.1 , MT252802.1 , 167586.0
MT506532.1 , MT375430.1 , 167864.0
MT326065.1 , MT252802.1 , 167487.0
MT375430.1 , MT358748.1 , 168199.0
MT252802.1 , MT252802.1 , 167998.0
MT481906.1 , MT375430.1 , 167785.0
MT358748.1 , MT252802.1 , 167514.0
MT449644.1 , MT358748.1 , 168170.0
MT385419.1 , MT375430.1 , 168170.0
MT506532.1 , MT449644.1 , 167833.0
MT326065.1 , MT375430.1 , 168159.0
MT375430.1 , MT252802.1 , 167504.0
MT252802.1 , MT375430.1 , 167504.0
MT481906.1 , MT449644.1 , 167768.0
MT358748.1 , MT375430.1 , 168199.0
MT449644.1 , MT252802.1 , 167541.0
MT385419.1 , MT449644.1 , 168288.0
MT506532.1 , MT370836.1 , 167405.0
MT326065.1 , MT449644.1 , 168186.0
MT375430.1 , MT375430.1 , 168256.0
MT252802.1 , MT449644.1 , 167541.0
MT481906.1 , MT370836.1 , 167364.0
MT358748.1 , MT449644.1 , 168170.0
MT449644.1 , MT375430.1 , 168191.0
MT385419.1 , MT370836.1 , 167351.0
MT506532.1 , MT451192.1 , 167813.0
MT326065.1 , MT370836.1 , 167372.0
MT375430.1 , MT449644.1 , 168191.0
MT252802.1 , MT370836.1 , 166995.0
MT481906.1 , MT451192.1 , 167767.0
MT358748.1 , MT370836.1 , 167413.0
MT449644.1 , MT449644.1 , 168342.0
MT385419.1 , MT451192.1 , 167784.0
MT506532.1 , LC528233.1 , 167833.0
MT326065.1 , MT451192.1 , 167780.0
MT375430.1 , MT370836.1 , 167403.0
MT252802.1 , MT451192.1 , 167332.0
MT481906.1 , LC528233.1 , 167768.0
MT358748.1 , MT451192.1 , 167821.0
MT449644.1 , MT370836.1 , 167372.0
MT385419.1 , LC528233.1 , 168243.0
MT506532.1 , MT251977.1 , 167586.0
MT326065.1 , LC528233.1 , 168149.0
MT375430.1 , MT451192.1 , 167811.0
MT252802.1 , LC528233.1 , 167541.0
MT481906.1 , MT251977.1 , 167544.0
MT358748.1 , LC528233.1 , 168094.0
MT449644.1 , MT451192.1 , 167805.0
MT385419.1 , MT251977.1 , 167909.0
MT506532.1 , MT263421.1 , 167750.0
MT326065.1 , MT251977.1 , 167793.0
MT375430.1 , LC528233.1 , 168108.0
MT252802.1 , MT251977.1 , 167531.0
MT481906.1 , MT263421.1 , 167685.0
MT358748.1 , MT251977.1 , 167828.0
MT449644.1 , LC528233.1 , 168234.0
MT385419.1 , MT263421.1 , 168281.0
MT506532.1 , MT325625.1 , 167786.0
MT326065.1 , MT263421.1 , 168205.0
MT375430.1 , MT251977.1 , 167818.0
MT252802.1 , MT263421.1 , 167524.0
MT481906.1 , MT325625.1 , 167721.0
MT358748.1 , MT263421.1 , 168086.0
MT449644.1 , MT251977.1 , 167864.0
MT385419.1 , MT325625.1 , 168234.0
MT506532.1 , MT451115.1 , 167835.0
MT326065.1 , MT325625.1 , 168116.0
MT375430.1 , MT263421.1 , 168097.0
MT252802.1 , MT325625.1 , 167522.0
MT481906.1 , MT451115.1 , 167771.0
MT358748.1 , MT325625.1 , 168042.0
MT449644.1 , MT263421.1 , 168200.0
MT385419.1 , MT451115.1 , 167957.0
MT506532.1 , MT474127.1 , 166610.0
MT326065.1 , MT451115.1 , 167952.0
MT375430.1 , MT325625.1 , 168060.0
MT252802.1 , MT451115.1 , 167325.0
MT481906.1 , MT474127.1 , 166545.0
MT358748.1 , MT451115.1 , 167903.0
MT449644.1 , MT325625.1 , 168178.0
MT385419.1 , MT474127.1 , 166984.0
MT506532.1 , MT451668.1 , 167849.0
MT326065.1 , MT474127.1 , 166850.0
MT375430.1 , MT451115.1 , 167927.0
MT252802.1 , MT474127.1 , 166364.0
MT481906.1 , MT451668.1 , 167784.0
MT358748.1 , MT474127.1 , 166828.0
MT449644.1 , MT451115.1 , 167968.0
MT385419.1 , MT451668.1 , 168049.0
MT326065.1 , MT451668.1 , 168011.0
MT506532.1 , MT509489.1 , 167689.0
MT375430.1 , MT474127.1 , 166852.0
MT252802.1 , MT451668.1 , 167392.0
MT481906.1 , MT509489.1 , 167648.0
MT358748.1 , MT451668.1 , 167947.0
MT449644.1 , MT474127.1 , 166939.0
MT385419.1 , MT509489.1 , 167635.0
MT326065.1 , MT509489.1 , 167656.0
MT506532.1 , MT106053.1 , 167844.0
MT375430.1 , MT451668.1 , 167969.0
MT252802.1 , MT509489.1 , 167275.0
MT481906.1 , MT106053.1 , 167779.0
MT358748.1 , MT509489.1 , 167697.0
MT449644.1 , MT451668.1 , 168035.0
MT385419.1 , MT106053.1 , 168264.0
MT326065.1 , MT106053.1 , 168160.0
MT506532.1 , MT252677.1 , 167812.0
MT375430.1 , MT509489.1 , 167687.0
MT252802.1 , MT106053.1 , 167552.0
MT481906.1 , MT252677.1 , 167747.0
MT449644.1 , MT509489.1 , 167656.0
MT358748.1 , MT106053.1 , 168100.0
MT385419.1 , MT252677.1 , 168266.0
MT326065.1 , MT252677.1 , 168149.0
MT506532.1 , MT159710.2 , 167842.0
MT252802.1 , MT252677.1 , 167586.0
MT375430.1 , MT106053.1 , 168118.0
MT449644.1 , MT106053.1 , 168236.0
MT481906.1 , MT159710.2 , 167777.0
MT358748.1 , MT252677.1 , 168147.0
MT385419.1 , MT159710.2 , 168262.0
MT326065.1 , MT159710.2 , 168158.0
MT506532.1 , MT415322.1 , 167779.0
MT252802.1 , MT159710.2 , 167550.0
MT375430.1 , MT252677.1 , 168158.0
MT449644.1 , MT252677.1 , 168221.0
MT481906.1 , MT415322.1 , 167714.0
MT358748.1 , MT159710.2 , 168098.0
MT385419.1 , MT415322.1 , 168219.0
MT326065.1 , MT415322.1 , 168117.0
MT506532.1 , MT457390.1 , 167044.0
MT252802.1 , MT415322.1 , 167487.0
MT375430.1 , MT159710.2 , 168116.0
MT449644.1 , MT159710.2 , 168234.0
MT481906.1 , MT457390.1 , 166984.0
MT358748.1 , MT415322.1 , 168098.0
MT385419.1 , MT457390.1 , 167400.0
MT326065.1 , MT457390.1 , 167370.0
MT506532.1 , MT325578.1 , 167806.0
MT252802.1 , MT457390.1 , 166709.0
MT375430.1 , MT415322.1 , 168122.0
MT449644.1 , MT415322.1 , 168240.0
MT481906.1 , MT325578.1 , 167741.0
MT358748.1 , MT457390.1 , 167326.0
MT385419.1 , MT325578.1 , 168292.0
MT326065.1 , MT325578.1 , 168136.0
MT506532.1 , MT450918.1 , 167861.0
MT252802.1 , MT325578.1 , 167580.0
MT375430.1 , MT457390.1 , 167350.0
MT449644.1 , MT457390.1 , 167416.0
MT481906.1 , MT450918.1 , 167782.0
MT358748.1 , MT325578.1 , 168062.0
MT385419.1 , MT450918.1 , 168064.0
MT506532.1 , MT520427.1 , 167873.0
MT326065.1 , MT450918.1 , 168065.0
MT375430.1 , MT325578.1 , 168080.0
MT252802.1 , MT450918.1 , 167501.0
MT449644.1 , MT325578.1 , 168198.0
MT481906.1 , MT520427.1 , 167794.0
MT358748.1 , MT450918.1 , 168126.0
MT385419.1 , MT520427.1 , 168160.0
MT506532.1 , MT451002.1 , 167869.0
MT326065.1 , MT520427.1 , 168155.0
MT252802.1 , MT520427.1 , 167497.0
MT375430.1 , MT450918.1 , 168116.0
MT449644.1 , MT450918.1 , 168085.0
MT481906.1 , MT451002.1 , 167804.0
MT358748.1 , MT520427.1 , 168095.0
MT385419.1 , MT451002.1 , 167840.0
MT506532.1 , MT460117.1 , 167812.0
MT326065.1 , MT451002.1 , 167836.0
MT252802.1 , MT451002.1 , 167384.0
MT375430.1 , MT520427.1 , 168119.0
MT449644.1 , MT520427.1 , 168160.0
MT358748.1 , MT451002.1 , 167877.0
MT481906.1 , MT460117.1 , 167747.0
MT385419.1 , MT460117.1 , 168217.0
MT506532.1 , MT520331.1 , 167865.0
MT326065.1 , MT460117.1 , 168083.0
MT252802.1 , MT460117.1 , 167566.0
MT375430.1 , MT451002.1 , 167867.0
MT449644.1 , MT451002.1 , 167861.0
MT481906.1 , MT520331.1 , 167786.0
MT358748.1 , MT460117.1 , 168030.0
MT385419.1 , MT520331.1 , 168110.0
MT506532.1 , MT292575.1 , 167704.0
MT326065.1 , MT520331.1 , 168105.0
MT252802.1 , MT520331.1 , 167477.0
MT375430.1 , MT460117.1 , 168054.0
MT449644.1 , MT460117.1 , 168172.0
MT358748.1 , MT520331.1 , 168075.0
MT481906.1 , MT292575.1 , 167677.0
